time,session 
0,1094.3324400352733 
10,2447.0777562522217 
20,2103.977362202888 
30,2933.41803518867 
40,2792.086931687666 
50,3027.2382959621423 
60,2383.999964885749 
70,2393.6651710836904 
80,3849.176198959039 
90,2530.1635964305583 
100,2804.249025646492 
110,2940.8599386219475 
120,3266.127407391336 
130,3461.2117397867346 
140,1930.4049149746118 
150,3075.4888512771936 
160,3561.763041745198 
170,3742.345887001426 
180,2416.2616853253676 
190,3298.069096145548 
200,3525.99667868986 
210,4033.8910354832715 
220,2674.9837872339067 
230,15378.61767346596 
240,22741.503060674542 
250,20196.975759075583 
260,26297.905358611817 
270,26229.040744625494 
280,24428.2085357235 
290,25309.39941147026 
300,24994.97621678394 
310,21388.43057835684 
320,18348.615949480616 
330,16328.21275775495 
340,9192.760248220085 
343,734.6310000000012 
